Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgWoodLitterB,AvgDefoliation,
35, Eco9090, 502, 17257.8227091633, 370.635119169739, 216.46812749004, 1692.54581673307, 0, 
35, Eco9102, 3213, 18689.1297852474, 363.809727242929, 211.713040771864, 1664.35356364768, 0, 
35, Eco9133, 4533, 19703.9320538275, 410.373947329412, 239.029781601588, 1853.94705493051, 0, 
35, Eco9226, 1082, 23027.5018484288, 555.863972590469, 331.016635859519, 2456.85674676525, 0, 
35, Eco9441, 1896, 26214.3095991561, 676.591424026509, 407.17141350211, 3017.67141350211, 0, 
40, Eco1036, 22976, 12853.1672179666, 174.135635021941, 137.295525766017, 994.493906685237, 0, 
40, Eco1064, 31400, 15525.2113375796, 218.719823196379, 173.151369426752, 1185.95203821656, 0, 
40, Eco1072, 24468, 16093.9016674841, 224.098463103337, 177.478298185385, 1249.91106751676, 0, 
40, Eco1078, 43371, 16521.5895183417, 223.600770775236, 172.168684143783, 1341.95245671071, 0, 
40, Eco1083, 29065, 16825.6622398073, 225.445543775707, 171.563564424566, 1386.47194219852, 0, 
40, Eco1090, 17774, 17436.6760436593, 225.36122815902, 175.66524136379, 1406.65815235738, 0, 
40, Eco1102, 28203, 17685.4057369783, 244.092898142697, 180.971492394426, 1518.51022940822, 0, 
40, Eco1133, 32205, 18730.3994721317, 278.664953244424, 202.092718521969, 1676.70482844279, 0, 
40, Eco1226, 23275, 22248.8861009667, 360.446967134382, 269.243609022556, 2221.57667024705, 0, 
40, Eco1441, 19294, 25549.0030061159, 415.36551608575, 322.710687260288, 2789.20851041775, 0, 
40, Eco2036, 20223, 13499.0448004747, 180.131286273684, 138.503238886416, 1002.98476981655, 0, 
40, Eco2064, 44285, 16217.0351134696, 224.867164574407, 179.739437732867, 1190.12430845659, 0, 
40, Eco2072, 19716, 16742.7848447961, 227.402781641237, 174.675644146886, 1284.83470277947, 0, 
40, Eco2078, 29673, 17263.5532976106, 230.581412817474, 178.063829070198, 1315.6849998315, 0, 
40, Eco2083, 40707, 17756.9918441546, 235.086057225333, 176.603778219962, 1322.41545680104, 0, 
40, Eco2090, 19188, 18049.8131644778, 240.473224386275, 186.398113404211, 1399.36444652908, 0, 
40, Eco2102, 26949, 18894.8399198486, 241.892206197749, 174.401573342239, 1452.76507477086, 0, 
40, Eco2133, 29721, 19831.831768783, 281.599628472796, 201.187073113287, 1613.63093435618, 0, 
40, Eco2226, 18597, 23197.3225251385, 381.82359391122, 286.921116309082, 2284.40909824165, 0, 
40, Eco2441, 21704, 26575.1337541467, 467.94586689223, 353.426326944342, 2931.97111131589, 0, 
40, Eco3036, 44627, 14165.7767719094, 190.368203924693, 142.674434759226, 1152.02948887445, 0, 
40, Eco3064, 49056, 17052.2185257665, 251.837142723483, 173.607917482061, 1379.19557240705, 0, 
40, Eco3072, 78331, 17475.3275076279, 266.139450261484, 182.580817300941, 1411.19527390178, 0, 
40, Eco3078, 18625, 17783.6713557047, 274.397032395547, 181.920268456376, 1453.21202684564, 0, 
40, Eco3083, 29143, 17937.1577051093, 278.997441183274, 187.088734859143, 1510.89064269293, 0, 
40, Eco3090, 21037, 18076.614821505, 289.241794205786, 191.003660217712, 1584.2177591862, 0, 
40, Eco3102, 15890, 18330.9017621145, 302.749222995929, 194.490874764003, 1637.78181246067, 0, 
40, Eco3133, 13632, 19677.9124853286, 339.688161468892, 213.505281690141, 1743.21757629108, 0, 
40, Eco3226, 16171, 22450.3091336343, 428.346774182373, 268.273947189413, 2341.31086512893, 0, 
40, Eco3441, 19879, 26312.8610091051, 581.772830102426, 353.568338447608, 2946.31701795865, 0, 
40, Eco4036, 172, 12546.761627907, 210.245826072016, 143.133720930233, 952.81976744186, 0, 
40, Eco4064, 5858, 15620.5320928645, 261.407756155488, 191.430180949129, 1215.17651075452, 0, 
40, Eco4072, 1440, 16542.3902777778, 244.641238800154, 169.848611111111, 1245.41041666667, 0, 
40, Eco4078, 8585, 17375.5415259173, 246.658788950455, 170.705066977286, 1258.74327315084, 0, 
40, Eco4083, 5379, 17642.8235731549, 258.323339704535, 181.308049823387, 1321.9263803681, 0, 
40, Eco4090, 8814, 18136.45609258, 248.885979618942, 170.731903789426, 1358.47674154754, 0, 
40, Eco4102, 1170, 19222.6871794872, 245.958483187305, 166.062393162393, 1395.29230769231, 0, 
40, Eco4133, 1827, 20462.0897646415, 263.66365262948, 180.696223316913, 1525.57744937055, 0, 
40, Eco4226, 1350, 23182.9437037037, 362.451021652499, 265.59037037037, 2117.6437037037, 0, 
40, Eco4441, 1535, 26350.0899022801, 514.747896402019, 366.292508143322, 2893.24690553746, 0, 
40, Eco5036, 5365, 13143.1711090401, 191.248047884999, 130.345386766076, 1042.00447343896, 0, 
40, Eco5064, 17414, 16022.530435282, 248.29266199786, 174.099919604916, 1224.01263351327, 0, 
40, Eco5072, 22086, 16617.0751607353, 249.80185247462, 164.456126052703, 1284.36240152133, 0, 
40, Eco5078, 5818, 16286.4149192162, 259.350699966108, 166.115675489859, 1367.50584393262, 0, 
40, Eco5083, 16741, 17206.4298429007, 266.665465027914, 177.60683352249, 1320.02066782152, 0, 
40, Eco5090, 9068, 17206.2750330834, 267.229318051005, 173.123180414645, 1428.40703573004, 0, 
40, Eco5102, 6144, 17581.0698242188, 290.467257128734, 186.673014322917, 1472.14241536458, 0, 
40, Eco5133, 6362, 18846.5892801006, 325.890333165674, 211.131405218485, 1575.50895944671, 0, 
40, Eco5226, 9544, 21850.2614207879, 397.170071337072, 255.137049455155, 2138.66093880972, 0, 
40, Eco5441, 12230, 25559.8681929681, 544.121925521737, 338.43998364677, 2823.92354865086, 0, 
40, Eco6036, 1953, 13131.1167434716, 174.212474363474, 131.457245263697, 956.620071684588, 0, 
40, Eco6064, 19530, 15500.0783922171, 233.408322220597, 183.368817204301, 1098.0561187916, 0, 
40, Eco6072, 3503, 16465.1981159007, 229.979221423011, 169.519554667428, 1250.29603197259, 0, 
40, Eco6078, 14236, 17403.3357684743, 222.646204963995, 163.628828322563, 1243.30352627142, 0, 
40, Eco6083, 15891, 17743.3368573406, 230.417316655999, 166.126738405387, 1265.1131458058, 0, 
40, Eco6090, 11750, 17735.0469787234, 241.324495466078, 183.578978723404, 1340.11863829787, 0, 
40, Eco6102, 3467, 19126.1693106432, 230.090428395044, 161.992789154889, 1372.54052494952, 0, 
40, Eco6133, 3842, 20086.2860489328, 264.643185093603, 188.211868818324, 1536.82847475273, 0, 
40, Eco6226, 3656, 23453.5240700219, 361.653577392196, 284.152625820569, 2289.99015317287, 0, 
40, Eco6441, 4316, 26485.6853568119, 456.314218224029, 364.203429101019, 2907.55491195551, 0, 
40, Eco7036, 1102, 13012.1234119782, 159.618172664924, 113.833030852995, 1016.777676951, 0, 
40, Eco7064, 1986, 14896.1253776435, 233.453089096084, 166.436555891239, 1197.37411883182, 0, 
40, Eco7072, 753, 15367.1288180611, 222.878069311139, 156.464807436919, 1373.79282868526, 0, 
40, Eco7078, 1858, 15591.4354144241, 236.644105918552, 162.325618945102, 1425.05758880517, 0, 
40, Eco7083, 5910, 16282.5629441624, 246.263811382733, 176.223011844332, 1394.03079526227, 0, 
40, Eco7090, 3331, 16861.0987691384, 240.421741354844, 168.408586010207, 1413.34253977784, 0, 
40, Eco7102, 1901, 16588.1899000526, 271.27959778381, 182.526564965807, 1579.78537611783, 0, 
40, Eco7133, 630, 17927.2555555556, 316.646813582557, 205.520634920635, 1685.54126984127, 0, 
40, Eco7226, 2045, 20747.5149144254, 400.87474314595, 257.629339853301, 2245.81760391198, 0, 
40, Eco7441, 4476, 25399.9376675603, 569.517042974854, 373.568811438785, 2981.42158176944, 0, 
40, Eco8036, 17977, 13872.4100239195, 180.193332198186, 165.847026756411, 1007.65172164432, 0, 
40, Eco8064, 10918, 16782.02747756, 202.476746376241, 190.582982231178, 1254.75087012273, 0, 
40, Eco8072, 8063, 17140.7395510356, 206.00623003685, 191.54322212576, 1338.96911819422, 0, 
40, Eco8078, 13638, 17834.4232292125, 190.266958363498, 178.947059686171, 1420.82966710661, 0, 
40, Eco8083, 7632, 17908.9109014675, 194.22831748499, 178.666142557652, 1500.34709119497, 0, 
40, Eco8090, 6986, 17799.8016032064, 204.179842423084, 176.414686515889, 1599.24148296593, 0, 
40, Eco8102, 26798, 18861.69307411, 202.23772216851, 181.738413314426, 1646.04310023136, 0, 
40, Eco8133, 23312, 20070.4553019904, 239.428063907043, 208.410518188058, 1830.51475634866, 0, 
40, Eco8226, 21104, 23273.8287054587, 334.363507515135, 276.199962092494, 2348.91968347233, 0, 
40, Eco8441, 14858, 26467.561784897, 402.600730252649, 335.631107820703, 2872.90557275542, 0, 
40, Eco9036, 1765, 14122.5388101983, 186.173937185467, 144.14164305949, 1171.75354107649, 0, 
40, Eco9064, 1412, 16664.0254957507, 236.634433082483, 177.534702549575, 1466.52478753541, 0, 
40, Eco9072, 987, 17751.6909827761, 214.959579235417, 162.687943262411, 1528.59473150963, 0, 
40, Eco9078, 1527, 17723.8526522593, 243.29995535844, 183.882121807466, 1652.12442698101, 0, 
40, Eco9083, 1367, 18232.426481346, 256.822238201317, 196.611558156547, 1666.53401609364, 0, 
40, Eco9090, 502, 18024.5657370518, 265.251087293207, 205.123505976096, 1760.02988047809, 0, 
40, Eco9102, 3213, 19490.8070339247, 261.697486070539, 198.993152816682, 1734.79956427015, 0, 
40, Eco9133, 4533, 20593.2940657401, 300.718629206113, 224.354070152217, 1934.70019854401, 0, 
40, Eco9226, 1082, 24005.8114602588, 409.284589031827, 303.704251386322, 2556, 0, 
40, Eco9441, 1896, 27280.0928270042, 431.594837990993, 338.648734177215, 3095.04219409283, 0, 
45, Eco1036, 22976, 13356.6985550139, 223.412355613096, 136.263231197772, 1041.53795264624, 0, 
45, Eco1064, 31400, 16170.2215605096, 285.21137656108, 174.066687898089, 1238.76678343949, 0, 
45, Eco1072, 24468, 16758.8160454471, 296.24652488568, 179.082229851234, 1301.46362596044, 0, 
45, Eco1078, 43371, 17185.439095248, 306.288525374276, 174.71035945678, 1400.41364045099, 0, 
45, Eco1083, 29065, 17497.5179081369, 310.849389378342, 174.286805436092, 1445.9433683124, 0, 
45, Eco1090, 17774, 18126.5830989085, 323.310859518994, 179.216439743445, 1462.85124338922, 0, 
45, Eco1102, 28203, 18368.4665106549, 329.130528618523, 184.017232209339, 1584.13530475481, 0, 
45, Eco1133, 32205, 19456.6025151374, 365.28361867317, 205.417109144543, 1751.16894892098, 0, 
45, Eco1226, 23275, 23051.7319011815, 463.085316255908, 274.501353383459, 2312.69254564984, 0, 
45, Eco1441, 19294, 26178.5361252203, 521.795167407506, 328.696485954183, 2893.35135275215, 0, 
45, Eco2036, 20223, 14118.069178658, 234.817782254528, 133.751965583741, 1049.60243287346, 0, 
45, Eco2064, 44285, 16994.6298746754, 295.494476218982, 177.547160438072, 1241.24782657785, 0, 
45, Eco2072, 19716, 17539.8659971597, 299.281575278043, 171.664485696896, 1340.99061675796, 0, 
45, Eco2078, 29673, 18076.3993529471, 304.622403688908, 174.333805142722, 1373.19172311529, 0, 
45, Eco2083, 40707, 18580.2580391579, 298.899113727073, 171.509961431695, 1385.55140393544, 0, 
45, Eco2090, 19188, 18875.940275172, 314.113952926327, 181.425161559308, 1450.35986032937, 0, 
45, Eco2102, 26949, 19737.1577052952, 304.440258227161, 166.17380978886, 1509.7621062006, 0, 
45, Eco2133, 29721, 20749.3112277514, 342.640533373073, 193.352343460853, 1673.23505265637, 0, 
45, Eco2226, 18597, 24136.8628811099, 467.503706253376, 276.603484432973, 2341.80421573372, 0, 
45, Eco2441, 21704, 27311.2439642462, 543.905261671791, 333.756358274972, 2994.00792480649, 0, 
45, Eco3036, 44627, 14790.1152665427, 273.439331291875, 153.978264279472, 1217.74376498532, 0, 
45, Eco3064, 49056, 17880.1492783757, 338.522092657488, 191.816923515982, 1460.74149951076, 0, 
45, Eco3072, 78331, 18332.1864395961, 344.189578016798, 199.223908797283, 1489.88460507334, 0, 
45, Eco3078, 18625, 18662.3683221476, 358.013368639618, 199.406872483221, 1541.82040268456, 0, 
45, Eco3083, 29143, 18826.8773290327, 364.691984786169, 204.736163058024, 1598.9347699276, 0, 
45, Eco3090, 21037, 18964.6947758711, 371.510954530434, 207.967866140609, 1674.77953130199, 0, 
45, Eco3102, 15890, 19247.1988672121, 376.808771652511, 209.53222152297, 1731.54292007552, 0, 
45, Eco3133, 13632, 20652.5068221831, 401.347658444004, 225.548488849765, 1846.41431924883, 0, 
45, Eco3226, 16171, 23405.2164986705, 484.38238200036, 276.047677941995, 2473.55593346113, 0, 
45, Eco3441, 19879, 27121.9607626138, 554.289889024622, 338.913375924342, 3096.5822224458, 0, 
45, Eco4036, 172, 13214.7906976744, 259.747931950309, 136.738372093023, 1010.74418604651, 0, 
45, Eco4064, 5858, 16324.2319904404, 313.856580377739, 177.766131785592, 1266.66319562991, 0, 
45, Eco4072, 1440, 17265.2868055556, 288.779572592165, 153.514583333333, 1301.45, 0, 
45, Eco4078, 8585, 18100.7914967967, 293.514723698097, 151.051252184042, 1312.12347117065, 0, 
45, Eco4083, 5379, 18352.2703104666, 308.573594997563, 161.494887525562, 1371.51143335192, 0, 
45, Eco4090, 8814, 18845.1987746766, 294.077417437428, 148.230201951441, 1399.45688677105, 0, 
45, Eco4102, 1170, 19975.8487179487, 276.864896908347, 142.578632478632, 1438.59487179487, 0, 
45, Eco4133, 1827, 21262.4028461959, 301.137299910052, 157.457580733443, 1552.86699507389, 0, 
45, Eco4226, 1350, 24003.4422222222, 433.264700032068, 241.414814814815, 2162.35703703704, 0, 
45, Eco4441, 1535, 27044.8260586319, 568.074998902009, 343.599348534202, 2978.09315960912, 0, 
45, Eco5036, 5365, 13791.2650512582, 246.559098783015, 139.196644920783, 1100.012861137, 0, 
45, Eco5064, 17414, 16842.4555530033, 315.459558240533, 188.978006201907, 1298.10439875962, 0, 
45, Eco5072, 22086, 17468.5597663678, 311.126010403636, 177.665761115639, 1360.37747894594, 0, 
45, Eco5078, 5818, 17145.6808181506, 326.901494899919, 181.037813681678, 1445.54932966655, 0, 
45, Eco5083, 16741, 18097.9608147661, 336.839296856496, 192.265157398005, 1403.52350516696, 0, 
45, Eco5090, 9068, 18106.0614247905, 339.223704683198, 188.184164093516, 1510.10222761359, 0, 
45, Eco5102, 6144, 18479.5522460938, 359.73219547451, 200.555013020833, 1561.27978515625, 0, 
45, Eco5133, 6362, 19786.7448915435, 383.845373915525, 220.931468091795, 1667.65529707639, 0, 
45, Eco5226, 9544, 22849.234597653, 461.782048441459, 262.921102263202, 2247.07868818106, 0, 
45, Eco5441, 12230, 26331.5659852821, 541.651099080123, 329.840310711365, 2953.85077677841, 0, 
45, Eco6036, 1953, 13725.523297491, 227.836905792473, 123.396313364055, 989.2089093702, 0, 
45, Eco6064, 19530, 16215.327905786, 289.568029633533, 173.00153609831, 1135.93891449053, 0, 
45, Eco6072, 3503, 17183.3060234085, 285.387240993157, 157.491293177277, 1297.21495860691, 0, 
45, Eco6078, 14236, 18125.9416268615, 283.163879603757, 149.922169148637, 1289.19029221691, 0, 
45, Eco6083, 15891, 18469.442703417, 279.681861122968, 151.544899628721, 1312.71499590963, 0, 
45, Eco6090, 11750, 18461.0074893617, 311.91864246185, 170.260255319149, 1372.44042553191, 0, 
45, Eco6102, 3467, 19894.0718200173, 278.62198701731, 144.466109027978, 1415.34554369772, 0, 
45, Eco6133, 3842, 20924.2248828735, 323.989890512982, 173.236595523165, 1577.42581988548, 0, 
45, Eco6226, 3656, 24281.2018599562, 444.342631950917, 263.072757111597, 2309.76176148797, 0, 
45, Eco6441, 4316, 27138.9603799815, 562.609573332332, 344.659870250232, 2946.84592215014, 0, 
45, Eco7036, 1102, 13527.7903811252, 163.60250781782, 111.302177858439, 1074.11433756806, 0, 
45, Eco7064, 1986, 15603.2678751259, 245.4494975539, 167.497985901309, 1262.60876132931, 0, 
45, Eco7072, 753, 16033.5391766268, 250.289128341727, 159.232403718459, 1447.94555112882, 0, 
45, Eco7078, 1858, 16292.7997847147, 262.885939272671, 165.437567276642, 1496.9817007535, 0, 
45, Eco7083, 5910, 17001.9802030457, 270.996130796344, 179.188663282572, 1463.47394247039, 0, 
45, Eco7090, 3331, 17570.4890423296, 260.430290872682, 169.361753227259, 1492.13899729811, 0, 
45, Eco7102, 1901, 17285.3471856917, 294.064749670278, 184.200420831142, 1661.89900052604, 0, 
45, Eco7133, 630, 18751.9412698413, 329.720596252901, 203.460317460317, 1790.63650793651, 0, 
45, Eco7226, 2045, 21665.4689486553, 402.751988008372, 250.78141809291, 2363.00831295843, 0, 
