Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgWoodLitterB,AvgDefoliation,
45, Eco8441, 14858, 26090.5768609503, 521.256943008513, 328.534930677076, 2879.30118454705, 0, 
45, Eco9036, 1765, 14650.7824362606, 197.153808340639, 139.493484419263, 1215.1178470255, 0, 
45, Eco9064, 1412, 17254.4900849858, 245.348478802468, 173.500708215297, 1550.46742209632, 0, 
45, Eco9072, 987, 18104.1914893617, 236.225034154125, 160.910840932118, 1612.04761904762, 0, 
45, Eco9078, 1527, 18099.2612966601, 260.636181015869, 178.645055664702, 1730.64571054355, 0, 
45, Eco9083, 1367, 18551.5618141917, 275.014841882036, 191.882955376737, 1751.17117776152, 0, 
45, Eco9090, 502, 18359.0956175299, 291.024398069076, 203.101593625498, 1847.49601593625, 0, 
45, Eco9102, 3213, 19817.6156240274, 279.585668611728, 191.82384064737, 1797.24276377218, 0, 
45, Eco9133, 4533, 20861.8998455769, 320.277488568678, 213.57335098169, 1984.6730641959, 0, 
45, Eco9226, 1082, 24021.2319778189, 470.248719024312, 295.230129390018, 2613.45656192237, 0, 
45, Eco9441, 1896, 26787.9193037975, 585.132457210983, 352.470991561181, 3183.48892405063, 0, 
50, Eco1036, 22976, 13713.8020543175, 152.947316713993, 113.738509749304, 1027.54665738162, 0, 
50, Eco1064, 31400, 16658.8092993631, 188.035145299379, 142.219426751592, 1235.68063694268, 0, 
50, Eco1072, 24468, 17167.4852869053, 190.584722753271, 144.972126859572, 1301.59293771457, 0, 
50, Eco1078, 43371, 17498.2413824906, 181.850600010417, 133.961425837541, 1388.15452721865, 0, 
50, Eco1083, 29065, 17742.0280750043, 181.950037839138, 131.997385171168, 1434.5180457595, 0, 
50, Eco1090, 17774, 18323.8789805334, 176.300176978829, 131.437099133566, 1434.29672555418, 0, 
50, Eco1102, 28203, 18486.1259085913, 196.034502274866, 139.857532886572, 1567.13339006489, 0, 
50, Eco1133, 32205, 19581.8197795373, 220.122367813327, 156.024996118615, 1714.76332867567, 0, 
50, Eco1226, 23275, 22829.1138131042, 305.543568698376, 217.30895810956, 2230.2698603652, 0, 
50, Eco1441, 19294, 25730.0338965481, 453.097779365778, 294.141080128537, 2807.19783352338, 0, 
50, Eco2036, 20223, 14346.9258270286, 144.792895541858, 105.368095732582, 1045.74425159472, 0, 
50, Eco2064, 44285, 17339.6070904369, 186.367456129067, 140.815129276279, 1249.22246810432, 0, 
50, Eco2072, 19716, 17823.8606715358, 184.592959998748, 132.642675999188, 1349.83404341651, 0, 
50, Eco2078, 29673, 18305.338792842, 185.051967983173, 133.848245880093, 1383.53580696256, 0, 
50, Eco2083, 40707, 18783.4104208121, 188.865814305379, 133.891222639841, 1411.23362075319, 0, 
50, Eco2090, 19188, 19003.1617156556, 189.227476388772, 139.919272461955, 1455.76068376068, 0, 
50, Eco2102, 26949, 19820.7816987643, 181.082808025251, 124.797877472262, 1516.6950536198, 0, 
50, Eco2133, 29721, 20803.4291578345, 213.983636049923, 150.02287944551, 1662.51175936207, 0, 
50, Eco2226, 18597, 23776.2092272947, 319.074647218077, 224.927784051191, 2282.76679034253, 0, 
