Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgWoodLitterB,AvgDefoliation,
5, Eco1036, 22976, 7250.13553272981, 256.302541931702, 151.491295264624, 744.839136490251, 0, 
5, Eco1064, 31400, 8771.82767515923, 317.155821440513, 192.524044585987, 909.875796178344, 0, 
5, Eco1072, 24468, 9105.64704920713, 329.704400863387, 199.128903057054, 960.859816903711, 0, 
5, Eco1078, 43371, 9397.38057688317, 328.041133125671, 186.139355790736, 990.861589541399, 0, 
5, Eco1083, 29065, 9581.83702047136, 331.927767220049, 183.760055049028, 1022.51460519525, 0, 
5, Eco1090, 17774, 9927.39467761899, 346.295931440778, 192.797175649826, 1056.9106560144, 0, 
5, Eco1102, 28203, 10132.0429741517, 348.027651660496, 190.374002765663, 1107.110130128, 0, 
5, Eco1133, 32205, 10669.2494022667, 379.565493739302, 206.024747709983, 1174.8854215184, 0, 
5, Eco1226, 23275, 12968.4943501611, 483.816139412519, 272.619377013963, 1552.35119226638, 0, 
5, Eco1441, 19294, 15651.7089250544, 574.108759795494, 337.255519850731, 2075.39960609516, 0, 
5, Eco2036, 20223, 7551.00346140533, 259.352840036717, 148.071947782228, 752.894723829303, 0, 
5, Eco2064, 44285, 9110.78209325957, 325.969425598726, 195.998712882466, 907.925934289263, 0, 
5, Eco2072, 19716, 9471.48356664638, 330.045162290884, 187.668188273483, 964.776780279976, 0, 
5, Eco2078, 29673, 9790.07515249553, 337.332994684271, 191.198126242712, 992.992821757153, 0, 
5, Eco2083, 40707, 10069.0553221805, 335.388257926802, 187.767705799985, 999.05048271796, 0, 
5, Eco2090, 19188, 10296.0075568063, 354.024892994341, 200.693610589952, 1060.01792787159, 0, 
5, Eco2102, 26949, 10760.7047385803, 349.447095288125, 185.60039333556, 1103.4669932094, 0, 
5, Eco2133, 29721, 11203.2299720736, 383.128497725623, 207.173648262172, 1164.48581810841, 0, 
5, Eco2226, 18597, 13732.7030703877, 510.548826958054, 293.305909555305, 1666.24837339356, 0, 
5, Eco2441, 21704, 16136.938306303, 595.030670091169, 350.292296350903, 2154.93720051603, 0, 
5, Eco3036, 44627, 8247.92941492818, 272.199493933675, 149.05855199767, 820.986936159724, 0, 
5, Eco3064, 49056, 9971.77046640574, 329.091029378021, 177.380238910633, 968.991173352903, 0, 
5, Eco3072, 78331, 10207.6782627568, 338.795226680447, 185.497695676041, 1002.25491823161, 0, 
5, Eco3078, 18625, 10336.1160268456, 341.293239751032, 180.054604026846, 1010.69476510067, 0, 
5, Eco3083, 29143, 10404.5263699688, 349.161177620574, 184.967230552791, 1050.87255944824, 0, 
5, Eco3090, 21037, 10519.0829490897, 357.476068024128, 186.901459333555, 1094.91367590436, 0, 
5, Eco3102, 15890, 10577.8383259912, 359.49679567512, 186.497986154814, 1102.74864694777, 0, 
5, Eco3133, 13632, 11263.3263644366, 391.004128510635, 201.726525821596, 1159.51137030516, 0, 
5, Eco3226, 16171, 12922.5569847257, 477.375502230568, 252.22682579927, 1464.77181374065, 0, 
5, Eco3441, 19879, 15279.0600633835, 580.148740523757, 319.542683233563, 1913.09422003119, 0, 
5, Eco4036, 172, 6649.12790697674, 248.275356321703, 136.639534883721, 687.697674418605, 0, 
5, Eco4064, 5858, 8752.8071013998, 323.548636519776, 186.034994878798, 891.755889382042, 0, 
5, Eco4072, 1440, 9103.67430555556, 322.327754072477, 172.930555555556, 921.238194444444, 0, 
5, Eco4078, 8585, 9780.57984857309, 323.977430022585, 171.509609784508, 946.049039021549, 0, 
5, Eco4083, 5379, 10086.0195203569, 332.955723376984, 177.904815021379, 997.305447109128, 0, 
5, Eco4090, 8814, 10386.7769457681, 333.726565997327, 171.205014749263, 1027.5343771273, 0, 
5, Eco4102, 1170, 10912.5700854701, 347.871749147553, 181.94188034188, 1096.92222222222, 0, 
5, Eco4133, 1827, 11803.9857690203, 359.166535454132, 185.298850574713, 1158.72085385878, 0, 
5, Eco4226, 1350, 13458.4488888889, 476.58338312537, 260.833333333333, 1533.99407407407, 0, 
5, Eco4441, 1535, 16225.8299674267, 582.83440576568, 344.366123778502, 2225.3328990228, 0, 
5, Eco5036, 5365, 7521.22721342032, 245.455958574874, 132.43504193849, 790.97632805219, 0, 
5, Eco5064, 17414, 9247.80653497186, 308.509076929996, 176.535890662685, 910.595497875273, 0, 
5, Eco5072, 22086, 9599.10033505388, 308.212935109404, 166.825907814905, 966.845241329349, 0, 
5, Eco5078, 5818, 9307.72567892747, 315.28958318297, 164.727741491922, 992.680990030938, 0, 
5, Eco5083, 16741, 9854.1543515919, 323.845139859487, 176.326802461024, 969.304939967744, 0, 
5, Eco5090, 9068, 9818.95842523158, 330.142473145073, 171.96074106749, 1064.89644905161, 0, 
5, Eco5102, 6144, 10018.8352864583, 339.409868023448, 177.999674479167, 1043.25716145833, 0, 
5, Eco5133, 6362, 10673.4556743163, 372.174257817605, 198.907576233889, 1084.59666771456, 0, 
5, Eco5226, 9544, 12288.853101425, 452.109809086937, 240.426760268231, 1439.01613579212, 0, 
5, Eco5441, 12230, 15021.009321341, 556.23816372896, 309.313164349959, 1903.52878168438, 0, 
5, Eco6036, 1953, 7152.87250384025, 251.749153835773, 138.591909882232, 697.937019969278, 0, 
5, Eco6064, 19530, 8518.74024577573, 328.56201377224, 204.736251920123, 850.689964157706, 0, 
5, Eco6072, 3503, 9253.79960034256, 322.606829771066, 179.487296602912, 922.216671424493, 0, 
5, Eco6078, 14236, 9791.98229839843, 324.185337936507, 176.341669008148, 938.014610845743, 0, 
5, Eco6083, 15891, 10022.8517399786, 324.656664369801, 177.212447297212, 957.801837518092, 0, 
5, Eco6090, 11750, 10062.8364255319, 350.894993968019, 198.446978723404, 1022.04825531915, 0, 
5, Eco6102, 3467, 10726.9065474474, 336.390482736744, 175.787424286126, 1038.3830400923, 0, 
5, Eco6133, 3842, 11216.5364393545, 375.285006335111, 200.926861009891, 1145.42451847996, 0, 
5, Eco6226, 3656, 14277.9417396061, 520.568620187562, 302.263402625821, 1776.39168490153, 0, 
5, Eco6441, 4316, 16512.1181649676, 606.488830386798, 366.02734012975, 2272.64202965709, 0, 
5, Eco7036, 1102, 7540.97640653358, 248.365244635702, 128.44555353902, 757.470961887477, 0, 
5, Eco7064, 1986, 8333.99244712991, 306.287270878343, 173.872608257805, 863.176737160121, 0, 
5, Eco7072, 753, 8915.64541832669, 320.561063509503, 172.800796812749, 969.324037184595, 0, 
5, Eco7078, 1858, 9130.16254036599, 324.846085796017, 173.526372443488, 1030.03606027987, 0, 
5, Eco7083, 5910, 9477.810321489, 339.871713748691, 190.18358714044, 1034.72724196277, 0, 
5, Eco7090, 3331, 9791.02131492044, 344.921790564824, 183.982888021615, 1054.74962473732, 0, 
5, Eco7102, 1901, 9802.23987375066, 354.763847583009, 192.215149921094, 1118.6791162546, 0, 
5, Eco7133, 630, 9982.03174603175, 383.103996535548, 204.21746031746, 1080.19682539683, 0, 
5, Eco7226, 2045, 11751.8650366748, 466.03934293344, 249.305134474328, 1381.2880195599, 0, 
5, Eco7441, 4476, 16435.4517426273, 609.10375810748, 362.315683646113, 2259.52435210009, 0, 
5, Eco8036, 17977, 8014.31835122657, 283.641640322113, 185.909050453357, 792.585804082995, 0, 
5, Eco8064, 10918, 9768.46702692801, 339.130607596772, 214.46263051841, 987.52454662026, 0, 
5, Eco8072, 8063, 9892.28711397743, 350.952357469629, 215.802678903634, 1022.74190747861, 0, 
5, Eco8078, 13638, 10395.3150021997, 352.954745400599, 204.0185511072, 1090.4048980789, 0, 
5, Eco8083, 7632, 10480.0141509434, 361.777703013231, 205.391378406709, 1146.28328092243, 0, 
5, Eco8090, 6986, 10496.3809046665, 361.349807209369, 199.447895791583, 1167.10220440882, 0, 
5, Eco8102, 26798, 11099.9508545414, 380.745781366369, 208.191805358609, 1237.55918352116, 0, 
5, Eco8133, 23312, 11776.828714825, 417.246793258368, 230.949682566918, 1346.11950926561, 0, 
5, Eco8226, 21104, 13597.7200056861, 507.315195080266, 287.038807808946, 1631.966641395, 0, 
5, Eco8441, 14858, 16579.2063534796, 601.463229265455, 360.188316058689, 2248.33611522412, 0, 
5, Eco9036, 1765, 8113.60963172805, 285.836465942552, 157.88895184136, 844.469121813031, 0, 
5, Eco9064, 1412, 9585.95821529745, 347.352448125879, 189.734419263456, 1038.0842776204, 0, 
5, Eco9072, 987, 10407.6301925025, 353.702690589459, 186.22188449848, 1141.8632218845, 0, 
5, Eco9078, 1527, 10250.6313032089, 372.515613423998, 201.129666011788, 1143.73673870334, 0, 
5, Eco9083, 1367, 11030.9663496708, 388.088990707004, 216.232626188734, 1265.75786393563, 0, 
5, Eco9090, 502, 10456.3486055777, 400.539749791182, 219.914342629482, 1180.24103585657, 0, 
5, Eco9102, 3213, 11423.0283224401, 396.956594972027, 217.122315592904, 1267.78120136944, 0, 
5, Eco9133, 4533, 11932.3957643944, 429.44088556133, 235.453121553055, 1332.0780939775, 0, 
5, Eco9226, 1082, 14210.3900184843, 547.415819179292, 313.413123844732, 1778.95378927911, 0, 
5, Eco9441, 1896, 17079.4483122363, 630.496622152541, 368.183544303797, 2369.83808016878, 0, 
10, Eco1036, 22976, 8498.92918697772, 267.097271917931, 163.753830083565, 729.631746169916, 0, 
10, Eco1064, 31400, 10258.7974522293, 330.391533865307, 207.592547770701, 896.118375796178, 0, 
10, Eco1072, 24468, 10635.264386137, 344.915267337286, 214.351070786333, 948.495626941311, 0, 
10, Eco1078, 43371, 10972.2069816237, 345.450051086182, 200.735422286781, 974.419704410781, 0, 
10, Eco1083, 29065, 11175.6861861345, 351.004858540553, 198.61648030277, 1004.84971615345, 0, 
