Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgWoodLitterB,AvgDefoliation,
5, Eco1036, 22976, 7762.14436803621, 256.60722279894, 151.541303969359, 750.360811281337, 0, 
5, Eco1064, 31400, 9444.98464968153, 318.533070538869, 195.699426751592, 918.550636942675, 0, 
5, Eco1072, 24468, 9843.32810201079, 331.919414371955, 202.569355893412, 970.380251757397, 0, 
5, Eco1078, 43371, 10202.8693597104, 331.391896744639, 189.041825182726, 997.009107468124, 0, 
5, Eco1083, 29065, 10425.7768450026, 336.608540852938, 186.96621365904, 1029.01751247205, 0, 
5, Eco1090, 17774, 10733.0864746259, 351.18754265075, 197.282435017441, 1064.94221897153, 0, 
5, Eco1102, 28203, 11098.3208523916, 353.025679647989, 193.417047831791, 1113.11644151331, 0, 
5, Eco1133, 32205, 11718.3880142835, 384.273525352369, 209.90414531905, 1178.90215804999, 0, 
5, Eco1226, 23275, 14337.0087218045, 490.769584072388, 277.900880773362, 1556.62981740064, 0, 
5, Eco1441, 19294, 17287.1834248989, 589.096923969373, 338.486006012232, 2044.03866486991, 0, 
5, Eco2036, 20223, 8035.2900657667, 249.865512887128, 145.197893487613, 763.449982692973, 0, 
5, Eco2064, 44285, 9676.81307440443, 311.912278170552, 194.417432539235, 922.931985999774, 0, 
5, Eco2072, 19716, 10105.8822276324, 315.228705555724, 185.663522012579, 978.913065530534, 0, 
5, Eco2078, 29673, 10423.2654938833, 322.545839799926, 189.254810770734, 1007.42631348364, 0, 
5, Eco2083, 40707, 10766.3704031248, 321.456282079299, 185.538654285504, 1011.94907509765, 0, 
5, Eco2090, 19188, 10999.0940692099, 337.391448387862, 198.41823014384, 1077.99807171149, 0, 
5, Eco2102, 26949, 11593.9427437011, 336.306569340136, 183.788526475936, 1115.09150617834, 0, 
5, Eco2133, 29721, 12068.767067057, 371.20305090678, 206.186467480906, 1179.97971131523, 0, 
5, Eco2226, 18597, 15064.6845727806, 496.080587628777, 292.423939345056, 1685.07969027262, 0, 
5, Eco2441, 21704, 17833.0694342057, 601.994812035718, 347.778381865094, 2130.68701621821, 0, 
5, Eco3036, 44627, 8701.06305599749, 277.387398809025, 146.054451341116, 823.731664687297, 0, 
5, Eco3064, 49056, 10576.9665484344, 332.775814170429, 174.079602902805, 973.619312622309, 0, 
5, Eco3072, 78331, 10865.127995302, 342.480900006248, 182.320843599597, 1006.28580000255, 0, 
5, Eco3078, 18625, 10993.2408053691, 347.104470558109, 178.736161073826, 1015.33465771812, 0, 
5, Eco3083, 29143, 11112.6816388155, 355.284787052334, 184.429262601654, 1054.88323096455, 0, 
5, Eco3090, 21037, 11251.9792746114, 364.170131513211, 187.610923610781, 1098.94167419309, 0, 
5, Eco3102, 15890, 11370.8982378855, 364.128754534606, 186.438703587162, 1107.64933920705, 0, 
5, Eco3133, 13632, 12063.9114583333, 396.043992557255, 202.359228286385, 1160.66512617371, 0, 
5, Eco3226, 16171, 14018.2288046503, 485.10066632333, 256.202708552347, 1474.50553459897, 0, 
5, Eco3441, 19879, 16563.843603803, 587.505613781417, 321.516122541375, 1897.31455304593, 0, 
5, Eco4036, 172, 6957.71511627907, 216.529730093571, 128.046511627907, 694.959302325581, 0, 
5, Eco4064, 5858, 9188.47268692387, 282.658988288674, 176.59491293957, 906.579037214066, 0, 
5, Eco4072, 1440, 9542.13055555556, 283.888726168936, 164.19375, 934.517361111111, 0, 
5, Eco4078, 8585, 10235.2931857892, 287.343507297276, 163.791263832266, 958.384973791497, 0, 
5, Eco4083, 5379, 10556.1398029373, 292.257656094762, 169.374604945157, 1011.66536530954, 0, 
5, Eco4090, 8814, 10901.7971409122, 294.811113390506, 163.497844338552, 1040.76911731337, 0, 
5, Eco4102, 1170, 11499.7623931624, 314.21179065491, 174.571794871795, 1113.70512820513, 0, 
5, Eco4133, 1827, 12461.2813355227, 326.790847025784, 179.511220580186, 1176.91680350301, 0, 
5, Eco4226, 1350, 14490.7148148148, 443.789484981981, 253.625185185185, 1558.98074074074, 0, 
5, Eco4441, 1535, 17928.480781759, 563.752314240154, 343.479478827362, 2234.60195439739, 0, 
5, Eco5036, 5365, 8008.40484622554, 245.657856554594, 129.886300093197, 801.997390493942, 0, 
5, Eco5064, 17414, 9867.88423107844, 307.899008798655, 174.157574365453, 924.797519237395, 0, 
5, Eco5072, 22086, 10318.9088110115, 310.074978866309, 165.603006429412, 978.722358054876, 0, 
5, Eco5078, 5818, 10069.0532829151, 316.198988817333, 163.759711240976, 1006.52732897903, 0, 
5, Eco5083, 16741, 10537.7935009856, 326.150182417615, 175.991278896123, 982.06062959202, 0, 
5, Eco5090, 9068, 10647.3753859727, 333.02737957453, 172.259814733127, 1078.46074106749, 0, 
5, Eco5102, 6144, 10807.3037109375, 342.373941334289, 178.312825520833, 1055.51334635417, 0, 
5, Eco5133, 6362, 11479.8756680289, 373.411959557376, 199.126532536938, 1095.97233574348, 0, 
5, Eco5226, 9544, 13549.7146898575, 458.696193046517, 244.69949706622, 1449.90182313495, 0, 
5, Eco5441, 12230, 16549.5121831562, 568.13883890333, 313.535813573181, 1885.84873262469, 0, 
5, Eco6036, 1953, 7642.42703533026, 243.537056469088, 137.928827444956, 703.774705581157, 0, 
5, Eco6064, 19530, 9020.07823860727, 317.955692254555, 206.834869431644, 866.360471070148, 0, 
5, Eco6072, 3503, 9865.72337996003, 311.505299290151, 179.77162432201, 931.205252640594, 0, 
5, Eco6078, 14236, 10393.477240798, 314.888312205239, 177.448440573195, 946.209468951953, 0, 
5, Eco6083, 15891, 10700.7169466994, 314.817774425489, 177.781952048329, 968.111950160468, 0, 
5, Eco6090, 11750, 10688.1345531915, 339.752864623334, 199.521106382979, 1036.23531914894, 0, 
5, Eco6102, 3467, 11530.560426882, 327.531016127624, 175.848283818864, 1044.85434092876, 0, 
5, Eco6133, 3842, 12085.7108276939, 366.01246589173, 201.456012493493, 1156.00780843311, 0, 
5, Eco6226, 3656, 15651.2133479212, 505.312046175029, 301.684901531729, 1801.14578774617, 0, 
5, Eco6441, 4316, 18294.1306765524, 607.779461417974, 365.264596848934, 2260.28382761817, 0, 
5, Eco7036, 1102, 7860.19963702359, 247.784753549621, 128.437386569873, 768.102540834846, 0, 
5, Eco7064, 1986, 8897.94108761329, 301.449351061768, 171.322759315206, 874.401309164149, 0, 
5, Eco7072, 753, 9607.19256308101, 315.838716119004, 168.958831341301, 983.565737051793, 0, 
5, Eco7078, 1858, 9842.57212055974, 324.046199036517, 171.604951560818, 1043.31001076426, 0, 
5, Eco7083, 5910, 10157.7575296108, 339.543126551171, 188.507783417936, 1048.82521150592, 0, 
5, Eco7090, 3331, 10430.9930951666, 346.767719507449, 184.598018613029, 1068.50045031522, 0, 
5, Eco7102, 1901, 10637.6033666491, 355.089844984441, 189.988427143609, 1132.60021041557, 0, 
5, Eco7133, 630, 10819.5984126984, 386.077376483761, 205.419047619048, 1089.31746031746, 0, 
5, Eco7226, 2045, 12962.528606357, 471.67054423147, 251.768215158924, 1384.82885085575, 0, 
5, Eco7441, 4476, 18023.1606344951, 630.884136104421, 366.978775692583, 2219.88672922252, 0, 
5, Eco8036, 17977, 8592.59987762141, 287.280248034307, 190.640707570785, 796.215052567169, 0, 
5, Eco8064, 10918, 10536.0773035354, 340.577784363099, 221.113940282103, 989.3742443671, 0, 
5, Eco8072, 8063, 10720.29244698, 353.384096499442, 222.272107156145, 1020.51519285626, 0, 
5, Eco8078, 13638, 11281.1749523391, 356.724341444188, 210.073911130664, 1084.59187564159, 0, 
5, Eco8083, 7632, 11446.7273322851, 364.940360278887, 210.440382599581, 1141.5820230608, 0, 
5, Eco8090, 6986, 11557.7759805325, 364.555434601535, 203.74234182651, 1161.93859146865, 0, 
5, Eco8102, 26798, 12108.3774535413, 385.464220458087, 213.672811403836, 1229.48268527502, 0, 
5, Eco8133, 23312, 12916.3087680165, 423.05496477696, 237.345487302677, 1341.94865305422, 0, 
5, Eco8226, 21104, 15069.9076004549, 518.555267455057, 295.948351023503, 1622.72043214556, 0, 
5, Eco8441, 14858, 18321.2558890833, 624.986546223292, 367.02342172567, 2194.81363575178, 0, 
5, Eco9036, 1765, 8667.28441926346, 266.846630037677, 152.441359773371, 858.390368271955, 0, 
5, Eco9064, 1412, 10346.7924929178, 320.750742234294, 184.335694050991, 1051.45892351275, 0, 
5, Eco9072, 987, 11324.8449848024, 327.748005434129, 181.801418439716, 1157.56028368794, 0, 
5, Eco9078, 1527, 11207.9174852652, 342.575356591204, 194.88867059594, 1161.65684348396, 0, 
5, Eco9083, 1367, 11929.1243599122, 356.723558986452, 210.484272128749, 1287.33065106072, 0, 
5, Eco9090, 502, 11363.0836653386, 370.866295211658, 214.219123505976, 1197.72908366534, 0, 
5, Eco9102, 3213, 12464.7541238718, 371.012214823821, 212.786181139122, 1284.45284780579, 0, 
5, Eco9133, 4533, 13151.1299360247, 402.620803568242, 230.679902934039, 1349.57114493713, 0, 
5, Eco9226, 1082, 15744.1340110906, 525.028423789394, 311.729205175601, 1804.51478743068, 0, 
5, Eco9441, 1896, 18786.7885021097, 610.771540889607, 354.310654008439, 2359.29483122363, 0, 
10, Eco1036, 22976, 8986.07207520891, 239.7903766715, 158.78403551532, 698.2424704039, 0, 
10, Eco1064, 31400, 10917.4823248408, 284.1004609883, 202.009394904459, 856.178662420382, 0, 
10, Eco1072, 24468, 11375.7724374693, 293.911598449452, 208.349354258624, 905.863045610593, 0, 
10, Eco1078, 43371, 11807.6284614143, 299.296287899246, 195.453528855687, 929.208042240207, 0, 
10, Eco1083, 29065, 12071.1286082918, 303.127344174903, 192.960295888526, 957.246034749699, 0, 
10, Eco1090, 17774, 12424.7647125014, 316.820171084437, 203.766794193766, 990.491335658828, 0, 
10, Eco1102, 28203, 12864.9128106939, 319.270210774284, 199.514200616956, 1038.18962521718, 0, 
10, Eco1133, 32205, 13667.3089582363, 351.180435761633, 217.059369663096, 1109.14466697718, 0, 
10, Eco1226, 23275, 16671.7481847476, 449.734730000952, 287.608464017186, 1488.43759398496, 0, 
10, Eco1441, 19294, 19965.2935627656, 549.467842233667, 356.739867316264, 1950.93588680419, 0, 
10, Eco2036, 20223, 9340.02289472383, 247.107215584542, 155.298026998962, 695.277406912921, 0, 
10, Eco2064, 44285, 11249.3359376764, 296.995080422008, 205.82443265214, 846.90269843062, 0, 
10, Eco2072, 19716, 11761.7562385879, 305.503607759508, 197.08850679651, 896.709778859809, 0, 
10, Eco2078, 29673, 12128.8855862232, 313.484195501959, 201.189195564992, 922.074478482122, 0, 
10, Eco2083, 40707, 12527.8517208343, 312.127509650296, 196.83351757683, 923.043628859901, 0, 
10, Eco2090, 19188, 12793.0082343131, 326.875246464564, 210.056337294142, 985.421044402752, 0, 
10, Eco2102, 26949, 13546.6740509852, 329.726073450222, 194.557571709525, 1016.71523989758, 0, 
10, Eco2133, 29721, 14160.3601493893, 363.176856624845, 218.080952861613, 1088.78466404226, 0, 
10, Eco2226, 18597, 17469.0996397268, 467.88591595329, 306.118459966661, 1585.71893316126, 0, 
10, Eco2441, 21704, 20662.3476778474, 615.686649599279, 377.655777736823, 2032.74981570217, 0, 
10, Eco3036, 44627, 10248.4670490958, 292.288707883, 165.86642615457, 743.980751562955, 0, 
10, Eco3064, 49056, 12527.7946020874, 349.365441208412, 197.132073548598, 883.9044969015, 0, 
10, Eco3072, 78331, 12864.3076049074, 358.56445944488, 205.863464018077, 917.449911273953, 0, 
10, Eco3078, 18625, 13029.6318389262, 364.860715775311, 202.018738255034, 922.934496644295, 0, 
10, Eco3083, 29143, 13195.5328552311, 373.32091938119, 208.303674981985, 962.464571252102, 0, 
10, Eco3090, 21037, 13348.7663640253, 381.411718381341, 211.066216665874, 1008.21671340971, 0, 
10, Eco3102, 15890, 13533.8544996853, 381.945130859988, 208.831843926998, 1022.56261799874, 0, 
10, Eco3133, 13632, 14342.3714788732, 413.578178092678, 225.855707159624, 1076.86495011737, 0, 
10, Eco3226, 16171, 16707.0682703605, 507.345242567694, 280.60429163317, 1405.43361573187, 0, 
10, Eco3441, 19879, 19554.2607777051, 616.02606090125, 350.41485990241, 1824.90945218572, 0, 
10, Eco4036, 172, 8176.34302325581, 220.684850553223, 138.122093023256, 640.866279069767, 0, 
10, Eco4064, 5858, 10610.8180266302, 274.751734347706, 187.754011608057, 837.395356777057, 0, 
10, Eco4072, 1440, 11075.09375, 277.282608180898, 173.858333333333, 863.495833333333, 0, 
10, Eco4078, 8585, 11821.2229470006, 280.36310766213, 173.006057076296, 874.08980780431, 0, 
10, Eco4083, 5379, 12141.9038854806, 286.781841984341, 179.567391708496, 923.122141662019, 0, 
10, Eco4090, 8814, 12538.4524619923, 288.412556553145, 172.407873837077, 947.276151577037, 0, 
10, Eco4102, 1170, 13298.1700854701, 297.887258620284, 179.729914529915, 1019.38632478632, 0, 
10, Eco4133, 1827, 14399.359058566, 317.205733056831, 187.11877394636, 1070.55719759168, 0, 
10, Eco4226, 1350, 16771.3962962963, 432.130199918934, 267.759259259259, 1457.32814814815, 0, 
10, Eco4441, 1535, 20582.8938110749, 553.227277043148, 358.644951140065, 2105.7009771987, 0, 
10, Eco5036, 5365, 9492.18322460391, 260.779772329177, 148.160298229264, 720.331220876048, 0, 
10, Eco5064, 17414, 11663.8504077179, 314.734258084946, 195.493396118066, 838.011197886758, 0, 
10, Eco5072, 22086, 12217.6318029521, 315.206330660402, 184.808702345377, 887.447161097528, 0, 
10, Eco5078, 5818, 11987.7206943967, 323.073031402626, 183.247679614988, 919.948092127879, 0, 
10, Eco5083, 16741, 12482.7347231348, 332.718573613331, 197.099336957171, 891.661788423631, 0, 
10, Eco5090, 9068, 12668.0166519629, 337.499490418327, 192.116674018527, 984.10344067049, 0, 
10, Eco5102, 6144, 12840.7809244792, 349.363083246196, 199.558268229167, 970.572428385417, 0, 
10, Eco5133, 6362, 13618.7467777428, 381.016018961244, 221.193178245835, 1011.37142408048, 0, 
10, Eco5226, 9544, 16177.6288767812, 467.905160249276, 267.115569991618, 1368.62206621961, 0, 
10, Eco5441, 12230, 19509.1263286999, 593.136434529217, 341.9345053148, 1805.93761242845, 0, 
10, Eco6036, 1953, 8906.58422939068, 232.547382367633, 143.851510496672, 652.42140296979, 0, 
10, Eco6064, 19530, 10467.5122375832, 277.041008146287, 211.018945212494, 806.030005120328, 0, 
10, Eco6072, 3503, 11414.9243505567, 284.488962603471, 184.898658292892, 861.275763631173, 0, 
10, Eco6078, 14236, 12020.4341107053, 289.857013072418, 181.827901095813, 868.201952795729, 0, 
10, Eco6083, 15891, 12357.4402491977, 288.612702307367, 182.033100497137, 885.735636523818, 0, 
10, Eco6090, 11750, 12348.2099574468, 308.950008898839, 204.931574468085, 954.417021276596, 0, 
